Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Quarter,Profit Margin
7583,CA-2015-142734,4/16/2015,4/21/2015,Standard Class,DM-13345,Corporate,United States,New York City,New York,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,127.76,2,0.1,2.84,2015,Apr,Q2,0.02
7584,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,0,909.98,2014,Mar,Q1,0.26
7585,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4,5,0,6.62,2014,Mar,Q1,0.46
7586,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3,0,60.26,2014,Mar,Q1,0.49
7587,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0,2.7,2014,Mar,Q1,0.29
7588,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,KH-16690,Corporate,United States,Springfield,Virginia,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.01,2014,Mar,Q1,0.48
7589,CA-2017-122945,11/16/2017,11/22/2017,Standard Class,MB-18085,Consumer,United States,Roseville,California,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0,5.19,2017,Nov,Q4,0.3
7590,CA-2015-139738,9/25/2015,9/29/2015,Standard Class,DK-12895,Consumer,United States,Rockford,Illinois,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.74,7,0.2,12.87,2015,Sep,Q3,0.1
7591,CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.25,9,0.2,11.65,2016,Sep,Q3,0.2
7592,CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.25,2,0.3,-19.34,2016,Sep,Q3,-0.27
7593,CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.87,3,0.2,0.59,2016,Sep,Q3,0.08
7594,CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.27,3,0.3,-63.38,2016,Sep,Q3,-0.07
7595,CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,7,0,70.49,2017,Apr,Q2,0.48
7596,CA-2017-119655,4/20/2017,4/24/2017,Standard Class,CV-12295,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,4,0,18.28,2017,Apr,Q2,0.5
7597,CA-2015-164567,6/15/2015,6/19/2015,Standard Class,GK-14620,Corporate,United States,Los Angeles,California,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,225.58,3,0.2,22.56,2015,Jun,Q2,0.1
7598,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,5.25,2,0.2,0.46,2014,Sep,Q3,0.09
7599,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,38.26,3,0.2,4.78,2014,Sep,Q3,0.13
7600,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,40.24,5,0.2,13.08,2014,Sep,Q3,0.33
7601,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,29.93,5,0.7,-21.95,2014,Sep,Q3,-0.73
7602,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,148.7,6,0.2,46.47,2014,Sep,Q3,0.31
7603,CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10,0.2,16.78,2014,Sep,Q3,0.3
7604,CA-2016-152520,7/8/2016,7/12/2016,Standard Class,TH-21115,Corporate,United States,Providence,Rhode Island,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,2,0,6.22,2016,Jul,Q3,0.48
7605,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.18,3,0.6,-33.36,2016,May,Q2,-1.33
7606,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.58,2,0.6,-1.68,2016,May,Q2,-0.3
7607,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.37,9,0.2,97.3,2016,May,Q2,0.08
7608,CA-2017-121195,12/24/2017,12/27/2017,First Class,NS-18505,Consumer,United States,Dallas,Texas,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.82,2017,Dec,Q4,0.08
7609,CA-2017-163209,5/3/2017,5/7/2017,Standard Class,MK-18160,Consumer,United States,San Francisco,California,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,4,0,12.44,2017,May,Q2,0.48
7610,CA-2017-163209,5/3/2017,5/7/2017,Standard Class,MK-18160,Consumer,United States,San Francisco,California,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,22.96,7,0,6.66,2017,May,Q2,0.29
7611,CA-2014-133354,2/22/2014,2/24/2014,First Class,SA-20830,Consumer,United States,Moreno Valley,California,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0,9.33,2014,Feb,Q1,0.48
7612,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Consumer,United States,Garden City,Kansas,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0,4.29,2015,Feb,Q1,0.45
7613,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Consumer,United States,Garden City,Kansas,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.81,1,0,1.8,2015,Feb,Q1,0.31
7614,US-2015-130491,2/8/2015,2/11/2015,First Class,BH-11710,Consumer,United States,Garden City,Kansas,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",5.76,2,0,1.73,2015,Feb,Q1,0.3
7615,CA-2015-113740,8/24/2015,8/28/2015,Second Class,SC-20380,Consumer,United States,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.62,2015,Aug,Q3,0.31
7616,CA-2014-148425,11/30/2014,12/4/2014,Standard Class,RF-19345,Corporate,United States,Orlando,Florida,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.64,9,0.7,-4.43,2014,Nov,Q4,-0.67
7617,CA-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,Consumer,United States,Watertown,New York,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.71,2016,Dec,Q4,0.47
7618,CA-2016-144309,12/10/2016,12/16/2016,Standard Class,CM-12235,Consumer,United States,Watertown,New York,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,0.2,220.99,2016,Dec,Q4,0.33
7619,CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Corporate,United States,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.58,1,0.2,9.48,2017,Oct,Q4,0.05
7620,CA-2017-151225,10/27/2017,10/29/2017,First Class,JM-15655,Corporate,United States,Los Angeles,California,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5,0.2,7.2,2017,Oct,Q4,0.1
7621,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,United States,Los Angeles,California,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e -Â speaker phone,539.92,5,0.2,47.24,2014,Nov,Q4,0.09
7622,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,United States,Los Angeles,California,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,725.34,4,0.2,54.4,2014,Nov,Q4,0.08
7623,US-2014-144078,11/25/2014,11/29/2014,Standard Class,RB-19435,Consumer,United States,Los Angeles,California,West,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,7.44,3,0,2.6,2014,Nov,Q4,0.35
7624,CA-2014-124464,7/14/2014,7/20/2014,Standard Class,SS-20515,Home Office,United States,Newark,Delaware,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,1,0,11.05,2014,Jul,Q3,0.28
7625,CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Detroit,Michigan,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,850.5,5,0.1,245.7,2015,May,Q2,0.29
7626,CA-2015-136805,5/23/2015,5/27/2015,Second Class,NM-18445,Home Office,United States,Detroit,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0,19.59,2015,May,Q2,0.26
7627,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,United States,Phoenix,Arizona,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.63,6,0.2,28.49,2015,Nov,Q4,0.09
7628,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,United States,Phoenix,Arizona,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.34,2,0.2,-1.46,2015,Nov,Q4,-0.06
7629,US-2015-159499,11/21/2015,11/23/2015,Second Class,EM-14095,Corporate,United States,Phoenix,Arizona,West,OFF-LA-10003121,Office Supplies,Labels,Avery 506,16.52,5,0.2,5.37,2015,Nov,Q4,0.33
7630,CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,Home Office,United States,Brownsville,Texas,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,0.2,113.31,2014,Mar,Q1,0.34
7631,CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,Home Office,United States,Brownsville,Texas,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.94,7,0.2,88.18,2014,Mar,Q1,0.35
7632,CA-2014-162089,3/30/2014,4/1/2014,First Class,MP-17470,Home Office,United States,Brownsville,Texas,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.3,7,0.3,-9.09,2014,Mar,Q1,-0.07
7633,US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0,314.04,2017,Dec,Q4,0.26
7634,US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1,0,5.89,2017,Dec,Q4,0.47
7635,US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.03,2017,Dec,Q4,0.29
7636,US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1,0,87.28,2017,Dec,Q4,0.29
7637,US-2017-158526,12/29/2017,1/1/2018,Second Class,KH-16360,Consumer,United States,Louisville,Kentucky,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,0,77.63,2017,Dec,Q4,0.3
7638,CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,Newark,Delaware,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.48,2017,Mar,Q1,0.26
7639,CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,Newark,Delaware,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,0,27.24,2017,Mar,Q1,0.47
7640,CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,Newark,Delaware,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0,101.65,2017,Mar,Q1,0.23
7641,CA-2017-104885,3/2/2017,3/8/2017,Standard Class,DB-13555,Corporate,United States,Newark,Delaware,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,68.04,6,0,33.34,2017,Mar,Q1,0.49
7642,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,Pueblo,Colorado,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28,2016,Oct,Q4,-1.33
7643,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.9,4,0.7,-14.92,2016,Oct,Q4,-0.83
7644,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,Pueblo,Colorado,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.98,4,0.7,-9.18,2016,Oct,Q4,-0.77
7645,US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,Home Office,United States,Pueblo,Colorado,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,0.85,2016,Oct,Q4,0.01
7646,CA-2015-161452,4/5/2015,4/11/2015,Standard Class,CA-11965,Corporate,United States,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3,0.2,89.22,2015,Apr,Q2,0.1
7647,US-2014-115196,9/9/2014,9/13/2014,Standard Class,DL-12925,Consumer,United States,Greenville,North Carolina,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-572,2014,Sep,Q3,-0.44
7648,CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Corporate,United States,San Francisco,California,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,4.54,2,0.2,1.65,2016,Mar,Q1,0.36
7649,CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,Corporate,United States,San Francisco,California,West,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.03,4,0.2,84.5,2016,Mar,Q1,0.06
7650,CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,Corporate,United States,Marion,Ohio,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.7,2015,Dec,Q4,-0.3
7651,CA-2015-101889,12/27/2015,12/31/2015,Standard Class,DB-13120,Corporate,United States,Marion,Ohio,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,19.87,3,0.2,6.71,2015,Dec,Q4,0.34
7652,CA-2017-110821,8/7/2017,8/8/2017,First Class,CK-12205,Consumer,United States,Dallas,Texas,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.45,3,0.2,-13.44,2017,Aug,Q3,-0.11
7653,CA-2017-110821,8/7/2017,8/8/2017,First Class,CK-12205,Consumer,United States,Dallas,Texas,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.11,2017,Aug,Q3,-0.21
7654,CA-2015-121552,3/22/2015,3/27/2015,Standard Class,FW-14395,Corporate,United States,Huntsville,Alabama,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,19.56,4,0,5.48,2015,Mar,Q1,0.28
7655,CA-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,Consumer,United States,Las Vegas,Nevada,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0,29.15,2015,Nov,Q4,0.36
7656,CA-2015-107685,11/30/2015,12/2/2015,Second Class,JM-15865,Consumer,United States,Las Vegas,Nevada,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,25.92,4,0,12.44,2015,Nov,Q4,0.48
7657,US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Home Office,United States,Los Angeles,California,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.02,2014,Apr,Q2,0.29
7658,US-2014-120740,4/15/2014,4/15/2014,Same Day,PS-18970,Home Office,United States,Los Angeles,California,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.98,2014,Apr,Q2,0.41
7659,CA-2017-155740,7/30/2017,8/2/2017,First Class,TC-21475,Home Office,United States,Lakewood,Ohio,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,76.78,4,0.7,-53.74,2017,Jul,Q3,-0.7
7660,CA-2017-146493,6/1/2017,6/5/2017,Standard Class,CV-12805,Corporate,United States,Fremont,Nebraska,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9,5,0,25.87,2017,Jun,Q2,0.48
7661,CA-2014-105417,1/7/2014,1/12/2014,Standard Class,VS-21820,Consumer,United States,Huntsville,Texas,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.73,3,0.6,-53.71,2014,Jan,Q1,-0.7
7662,CA-2014-105417,1/7/2014,1/12/2014,Standard Class,VS-21820,Consumer,United States,Huntsville,Texas,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.25,2014,Jan,Q1,-1.75
7663,US-2017-141509,9/29/2017,10/1/2017,First Class,SC-20575,Consumer,United States,Los Angeles,California,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.79,2017,Sep,Q3,0.26
7664,CA-2017-139493,9/13/2017,9/19/2017,Standard Class,SG-20605,Consumer,United States,Asheville,North Carolina,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.79,2017,Sep,Q3,0.18
7665,CA-2014-151967,10/22/2014,10/26/2014,Standard Class,NB-18580,Corporate,United States,Bossier City,Louisiana,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0,10.39,2014,Oct,Q4,0.08
7666,US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,Home Office,United States,Providence,Rhode Island,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.98,2016,Oct,Q4,0.46
7667,US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,Home Office,United States,Providence,Rhode Island,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.96,2016,Oct,Q4,0.48
7668,US-2016-140158,10/4/2016,10/8/2016,Standard Class,DR-12940,Home Office,United States,Providence,Rhode Island,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0,34.54,2016,Oct,Q4,0.29
7669,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6,0,19.24,2015,Nov,Q4,0.48
7670,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,3,0,28.17,2015,Nov,Q4,0.47
7671,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0,88.39,2015,Nov,Q4,0.34
7672,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0,32.49,2015,Nov,Q4,0.19
7673,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0,4.68,2015,Nov,Q4,0.12
7674,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,5,0,69.71,2015,Nov,Q4,0.45
7675,CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.07,4,0.3,0,2015,Nov,Q4,0
7676,CA-2017-133487,5/6/2017,5/9/2017,Second Class,TS-21655,Consumer,United States,Rancho Cucamonga,California,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.29,2017,May,Q2,0.27
7677,CA-2014-142951,10/8/2014,10/8/2014,Same Day,JG-15115,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.47,3,0.2,4.99,2014,Oct,Q4,0.21
7678,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0,91.95,2014,Dec,Q4,0.47
7679,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.02,2014,Dec,Q4,0.47
7680,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0,742.63,2014,Dec,Q4,0.44
7681,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0,78.65,2014,Dec,Q4,0.23
7682,CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0,151.47,2014,Dec,Q4,0.25
7683,CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,Home Office,United States,Midland,Michigan,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.73,1,0.1,41.5,2015,Apr,Q2,0.22
7684,CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,Home Office,United States,Midland,Michigan,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0,1906.49,2015,Apr,Q2,0.5
7685,CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Consumer,United States,Rochester,New York,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.42,9,0.2,9.58,2015,Feb,Q1,0.36
7686,CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Consumer,United States,Rochester,New York,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,1,0,187.8,2015,Feb,Q1,0.3
7687,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,United States,Jackson,Michigan,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.41,2016,Nov,Q4,0.21
7688,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,United States,Jackson,Michigan,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.3,2016,Nov,Q4,0.48
7689,CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,United States,Jackson,Michigan,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4,2016,Nov,Q4,0.39
7690,US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,United States,Suffolk,Virginia,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0,50.38,2017,Jul,Q3,0.28
7691,US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,United States,Suffolk,Virginia,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0,157.13,2017,Jul,Q3,0.18
7692,US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,United States,Suffolk,Virginia,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.22,2017,Jul,Q3,0.48
